,id,name,출판일,분류,작가,순위,평점,한줄평,댓글등록자,댓글등록일
54,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점3점,너무 기대해서 그런지 아쉬움도 남았습니다.,l******1,2021-04-14
55,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점4점,무난하게 잘 봤습니다,요*,2021-04-14
56,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점5점,만족합니다,별**에,2021-04-13
57,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점5점,꿈이 두렵지 않게,l*********1,2021-04-12
58,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점5점,매일밤 잠들기가 설레일듯합니다.. 너무 잼있게 읽었어요^^,s*****a,2021-04-12
59,91065309,달러구트 꿈 백화점,2020년 07월 08일,"['국내도서', '소설/시/희곡', '장르소설', '판타지', '국내도서', '소설/시/희곡', '한국소설', '한국 장편소설', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 후보도서', '국내도서', 'YES24 올해의 책', '2020년 올해의 책 선정도서', '#다시보는2020', '#올해의책', '#감동', '#힐링판타지']",이미예,2,평점3점,청소년에게 추천합니다,b***e,2021-04-11
60,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,내용이 좋아요 많이 도움되고 추천합니다.,뛰**자,2021-04-28
61,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,"제목이 홀려서 바로 구입해서 읽었는데 
생각보다 현실판 조언이여서 너무 재미있었당~^^",y*****7,2021-04-25
62,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점3점,책 제본에도 원가절감을 했다. 두 손으로 펼치잡지 않으면 읽을 수 없었다.,b***5,2021-04-25
63,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점4점,아빠부자 좋아요!!!!,k******2,2021-04-24
64,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,경제지식이 많이 쌓여요~아들하고 같이 봅니다^^,h*****5,2021-04-23
65,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,스토리가 좋아요,j***1,2021-04-22
66,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,재테크에 대한 글이 구구절절 내 마음에 와 닿습니당~~조금 더 일찍 나왔더라면,푸*숲,2021-04-21
67,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,좋아요!,t*******k,2021-04-20
68,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점4점,배울점은 배우고~,구*,2021-04-20
69,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,도움이 많이 됩니다,0******,2021-04-19
70,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점2점,아내의 재개발 아파트 투자로 돈 번 퇴직한 중년 남성의 뒤늦은 자기 확신을 담은 일기장,L*K,2021-04-18
71,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,오랜 직장생활을 통해 아버지가 자식에게 전해주고 싶은 지혜가 느껴지네요. 공감해요,아*****1,2021-04-17
72,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,베리굿,구*,2021-04-15
73,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,조아요조아요조아요조아요조아요조아요조아요조아요조아요조아요조아요,제*,2021-04-05
74,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점2점,읽고나서후회한책~이제막돈맛을안사람이남기는교훈을가장한좁은식견의욕망집합서,호*,2021-04-04
75,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,직원으로 시작해라. 그러나 직원으로 살지마라! 직장인들에게 필수 도서로 강력 추천합니다!,l*******2,2021-03-30
76,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,화이팅!!,j******3,2021-03-26
77,98831374,"아들아, 돈 공부해야 한다",2021년 03월 25일,"['국내도서', '경제 경영', '경제', '경제상식/경제이야기', '국내도서', '경제 경영', '투자/재테크', '재테크일반', '#부자되는법']",정선용,3,평점5점,"우리 조카들이랑 함께 보려고 구매했어요. 믿고 보는 정스토리 작가님, 도서 출간 축하드려요",어**이,2021-03-24
78,93522583,어떻게 말해줘야 할까,2020년 10월 25일,"['국내도서', '가정 살림', '육아', '육아법/육아일기', '국내도서', '가정 살림', '자녀교육', '자녀교육일반', '#일생의기술', '#대화가필요해', '#자녀와의대화', '#부모는처음이라', '#부모가된다는것', '#부모와아이가행복한육아', '#아이를키운다면한번쯤', '#대화의기술']",오은영,4,평점5점,아이를 이해하는데 많은 도움이 될것 같습니다.,짜*,2021-04-29
79,93522583,어떻게 말해줘야 할까,2020년 10월 25일,"['국내도서', '가정 살림', '육아', '육아법/육아일기', '국내도서', '가정 살림', '자녀교육', '자녀교육일반', '#일생의기술', '#대화가필요해', '#자녀와의대화', '#부모는처음이라', '#부모가된다는것', '#부모와아이가행복한육아', '#아이를키운다면한번쯤', '#대화의기술']",오은영,4,평점5점,잘받았습니다,g********m,2021-04-28
